rebalance_date,model,sector,sector_weight
2016-12-30,ledoit_wolf,Consumer Staples,0.25
2016-12-30,ledoit_wolf,Energy,0.0374866327769275
2016-12-30,ledoit_wolf,Financials,0.024773600728522107
2016-12-30,ledoit_wolf,Health Care,0.21406827909309378
2016-12-30,ledoit_wolf,Industrials,0.0254999574863553
2016-12-30,ledoit_wolf,Information Technology,0.0222557554012806
2016-12-30,ledoit_wolf,Materials,0.062224379458910406
2016-12-30,ledoit_wolf,Real Estate,1.7220179817679928e-18
2016-12-30,ledoit_wolf,Utilities,0.2347567627440063
2016-12-30,sample,Communication Services,0.0285911055543596
2016-12-30,sample,Consumer Discretionary,0.103143405947131
2016-12-30,sample,Consumer Staples,0.25
2016-12-30,sample,Energy,0.0373932971515897
2016-12-30,sample,Financials,0.024039960186549903
2016-12-30,sample,Health Care,0.2146804410817056
2016-12-30,sample,Industrials,0.0250080196002462
2016-12-30,sample,Information Technology,0.020814286227049218
2016-12-30,sample,Materials,0.0605652495754114
2016-12-30,sample,Real Estate,7.437796309840011e-18
2016-12-30,sample,Utilities,0.23576423467595659
2017-01-31,equal_weight,Communication Services,0.0909090909090908
2017-01-31,equal_weight,Consumer Discretionary,0.0909090909090908
2017-01-31,equal_weight,Consumer Staples,0.0909090909090908
2017-01-31,equal_weight,Energy,0.0909090909090908
2017-01-31,equal_weight,Financials,0.0909090909090908
2017-01-31,equal_weight,Health Care,0.0909090909090908
2017-01-31,equal_weight,Industrials,0.0909090909090908
2017-01-31,equal_weight,Information Technology,0.0909090909090908
2017-01-31,equal_weight,Materials,0.0909090909090908
2017-01-31,equal_weight,Real Estate,0.0909090909090908
2017-01-31,equal_weight,Utilities,0.0909090909090908
2017-01-31,ewma,Communication Services,0.0
2017-01-31,ewma,Consumer Discretionary,0.1550019617604323
2017-01-31,ewma,Consumer Staples,0.0933773120835126
2017-01-31,ewma,Energy,0.0477906904916945
2017-01-31,ewma,Financials,0.093537943495805
2017-01-31,ewma,Health Care,0.25
2017-01-31,ewma,Industrials,0.019766725021697303
2017-01-31,ewma,Information Technology,0.1125532129380875
2017-01-31,ewma,Materials,0.0508210763040458
2017-01-31,ewma,Real Estate,0.029232460741795103
2017-01-31,ewma,Utilities,0.1479186171629296
2017-01-31,ledoit_wolf,Communication Services,0.0077855805727273
2017-01-31,ledoit_wolf,Consumer Discretionary,0.12040178446154301
2017-01-31,ledoit_wolf,Consumer Staples,0.25
2017-01-31,ledoit_wolf,Energy,0.0345912605900976
2017-01-31,ledoit_wolf,Financials,0.0259404533499255
2017-01-31,ledoit_wolf,Health Care,0.2275999249084782
2017-01-31,ledoit_wolf,Industrials,0.0269630931242053
2017-01-31,ledoit_wolf,Information Technology,0.021661627557174
2017-01-31,ledoit_wolf,Materials,0.061954726505297396
2017-01-31,ledoit_wolf,Real Estate,1.5234681649756644e-18
2017-01-31,ledoit_wolf,Utilities,0.2231015489305514
2017-01-31,sample,Communication Services,0.00560926415724321
2017-01-31,sample,Consumer Discretionary,0.1253754811349665
2017-01-31,sample,Consumer Staples,0.2499999999999999
2017-01-31,sample,Energy,0.033245943867772
2017-01-31,sample,Financials,0.0255650252546394
2017-01-31,sample,Health Care,0.2285373546598649
2017-01-31,sample,Industrials,0.0261872235978924
2017-01-31,sample,Information Technology,0.020804973938238103
2017-01-31,sample,Materials,0.0610383683831113
2017-01-31,sample,Real Estate,1.2950816126163032e-17
2017-01-31,sample,Utilities,0.22363636500627188
2017-02-28,equal_weight,Communication Services,0.0909090909090908
2017-02-28,equal_weight,Consumer Discretionary,0.0909090909090908
2017-02-28,equal_weight,Consumer Staples,0.0909090909090908
2017-02-28,equal_weight,Energy,0.0909090909090908
2017-02-28,equal_weight,Financials,0.0909090909090908
2017-02-28,equal_weight,Health Care,0.0909090909090908
2017-02-28,equal_weight,Industrials,0.0909090909090908
2017-02-28,equal_weight,Information Technology,0.0909090909090908
2017-02-28,equal_weight,Materials,0.0909090909090908
2017-02-28,equal_weight,Real Estate,0.0909090909090908
2017-02-28,equal_weight,Utilities,0.0909090909090908
2017-02-28,ewma,Communication Services,0.1115972636813198
2017-02-28,ewma,Consumer Discretionary,0.0901764693702088
2017-02-28,ewma,Consumer Staples,0.2004211936021728
2017-02-28,ewma,Energy,0.1505704632150332
2017-02-28,ewma,Financials,0.0088419914722912
2017-02-28,ewma,Health Care,0.13753216450649602
2017-02-28,ewma,Industrials,0.0668902726050726
2017-02-28,ewma,Information Technology,0.1491783845292341
2017-02-28,ewma,Materials,0.0242897410836884
2017-02-28,ewma,Real Estate,8.736297817980854e-18
2017-02-28,ewma,Utilities,0.060502055934482296
2017-02-28,ledoit_wolf,Communication Services,0.0023063795614236045
2017-02-28,ledoit_wolf,Consumer Discretionary,0.125084949155237
2017-02-28,ledoit_wolf,Consumer Staples,0.25
2017-02-28,ledoit_wolf,Energy,0.03239644993870841
2017-02-28,ledoit_wolf,Financials,0.020575457926019402
2017-02-28,ledoit_wolf,Health Care,0.2280309588123014
2017-02-28,ledoit_wolf,Industrials,0.0362844503072718
2017-02-28,ledoit_wolf,Information Technology,0.0246845305504691
2017-02-28,ledoit_wolf,Materials,0.050615575711599095
2017-02-28,ledoit_wolf,Real Estate,1.4704491964334654e-18
2017-02-28,ledoit_wolf,Utilities,0.23002124803696988
2017-02-28,sample,Communication Services,6.782192808665183e-18
2017-02-28,sample,Consumer Discretionary,0.1309428790562511
2017-02-28,sample,Consumer Staples,0.25
2017-02-28,sample,Energy,0.03010415728651981
2017-02-28,sample,Financials,0.020203887735466906
2017-02-28,sample,Health Care,0.2290509072125557
2017-02-28,sample,Industrials,0.0358553792847191
2017-02-28,sample,Information Technology,0.022632239170692407
2017-02-28,sample,Materials,0.048748114750988
2017-02-28,sample,Real Estate,3.6557942003495595e-18
2017-02-28,sample,Utilities,0.2324624355028066
2017-03-31,equal_weight,Communication Services,0.0909090909090908
2017-03-31,equal_weight,Consumer Discretionary,0.0909090909090908
2017-03-31,equal_weight,Consumer Staples,0.0909090909090908
2017-03-31,equal_weight,Energy,0.0909090909090908
2017-03-31,equal_weight,Financials,0.0909090909090908
2017-03-31,equal_weight,Health Care,0.0909090909090908
2017-03-31,equal_weight,Industrials,0.0909090909090908
2017-03-31,equal_weight,Information Technology,0.0909090909090908
2017-03-31,equal_weight,Materials,0.0909090909090908
2017-03-31,equal_weight,Real Estate,0.0909090909090908
2017-03-31,equal_weight,Utilities,0.0909090909090908
2017-03-31,ewma,Communication Services,0.0850924704287418
2017-03-31,ewma,Consumer Discretionary,0.2211699503475716
2017-03-31,ewma,Consumer Staples,0.2499999999999999
2017-03-31,ewma,Energy,0.033225256057838805
2017-03-31,ewma,Financials,2.0885313289461024e-18
2017-03-31,ewma,Health Care,0.0969605863742532
2017-03-31,ewma,Industrials,0.0
2017-03-31,ewma,Information Technology,0.13615846800034181
2017-03-31,ewma,Materials,8.900177879834959e-19
2017-03-31,ewma,Real Estate,0.04071190619252181
2017-03-31,ewma,Utilities,0.1366813625987307
2017-03-31,ledoit_wolf,Communication Services,0.0015245396461951
2017-03-31,ledoit_wolf,Consumer Discretionary,0.1350801570192527
2017-03-31,ledoit_wolf,Consumer Staples,0.2499999999999999
2017-03-31,ledoit_wolf,Energy,0.025831853653158
2017-03-31,ledoit_wolf,Financials,0.0070748510910768015
2017-03-31,ledoit_wolf,Health Care,0.2319733389202383
2017-03-31,ledoit_wolf,Industrials,0.0504853023793193
2017-03-31,ledoit_wolf,Information Technology,0.018620063918785203
2017-03-31,ledoit_wolf,Materials,0.0430193512014004
2017-03-31,ledoit_wolf,Real Estate,9.374735667083983e-18
2017-03-31,ledoit_wolf,Utilities,0.23639054217057343
2017-03-31,sample,Communication Services,7.04731412115578e-19
2017-03-31,sample,Consumer Discretionary,0.1430128609496663
2017-03-31,sample,Consumer Staples,0.25
2017-03-31,sample,Energy,0.0230389885382166
2017-03-31,sample,Financials,0.0066863530754432
2017-03-31,sample,Health Care,0.2322056863143859
2017-03-31,sample,Industrials,0.0504899899687998
2017-03-31,sample,Information Technology,0.016143214386326404
2017-03-31,sample,Materials,0.037565009716553896
2017-03-31,sample,Real Estate,1.5285133049677477e-17
2017-03-31,sample,Utilities,0.2408578970506074
2017-04-28,equal_weight,Communication Services,0.0909090909090908
2017-04-28,equal_weight,Consumer Discretionary,0.0909090909090908
2017-04-28,equal_weight,Consumer Staples,0.0909090909090908
2017-04-28,equal_weight,Energy,0.0909090909090908
2017-04-28,equal_weight,Financials,0.0909090909090908
2017-04-28,equal_weight,Health Care,0.0909090909090908
2017-04-28,equal_weight,Industrials,0.0909090909090908
2017-04-28,equal_weight,Information Technology,0.0909090909090908
2017-04-28,equal_weight,Materials,0.0909090909090908
2017-04-28,equal_weight,Real Estate,0.0909090909090908
2017-04-28,equal_weight,Utilities,0.0909090909090908
2017-04-28,ewma,Communication Services,0.102305324210031
2017-04-28,ewma,Consumer Discretionary,0.0726075718197961
2017-04-28,ewma,Consumer Staples,0.18197547365132238
2017-04-28,ewma,Energy,0.0775705932727259
2017-04-28,ewma,Financials,2.1175823681357512e-18
2017-04-28,ewma,Health Care,0.19244186250930762
2017-04-28,ewma,Industrials,2.879912020664621e-18
2017-04-28,ewma,Information Technology,0.042035031446436805
2017-04-28,ewma,Materials,0.0063213691121448016
2017-04-28,ewma,Real Estate,0.1104897855555531
2017-04-28,ewma,Utilities,0.2142529884226818
2017-04-28,ledoit_wolf,Communication Services,0.0004694184701471103
2017-04-28,ledoit_wolf,Consumer Discretionary,0.1390978333236497
2017-04-28,ledoit_wolf,Consumer Staples,0.25
2017-04-28,ledoit_wolf,Energy,0.0251708877550569
2017-04-28,ledoit_wolf,Financials,0.0012400061390260022
2017-04-28,ledoit_wolf,Health Care,0.23863608034122008
2017-04-28,ledoit_wolf,Industrials,0.04849087365775
2017-04-28,ledoit_wolf,Information Technology,0.0200199977229415
2017-04-28,ledoit_wolf,Materials,0.0384718755384728
2017-04-28,ledoit_wolf,Real Estate,3.4322304418336288e-18
2017-04-28,ledoit_wolf,Utilities,0.23840302705173533
2017-04-28,sample,Communication Services,0.0
2017-04-28,sample,Consumer Discretionary,0.1464440560305003
2017-04-28,sample,Consumer Staples,0.25
2017-04-28,sample,Energy,0.0227600932463236
2017-04-28,sample,Financials,0.0002489589832567
2017-04-28,sample,Health Care,0.2393985478325451
2017-04-28,sample,Industrials,0.0483654035488027
2017-04-28,sample,Information Technology,0.0175736617741128
2017-04-28,sample,Materials,0.0334527863937883
2017-04-28,sample,Real Estate,2.8115141101738364e-18
2017-04-28,sample,Utilities,0.2417564921906701
2017-05-31,equal_weight,Communication Services,0.0909090909090908
2017-05-31,equal_weight,Consumer Discretionary,0.0909090909090908
2017-05-31,equal_weight,Consumer Staples,0.0909090909090908
2017-05-31,equal_weight,Energy,0.0909090909090908
2017-05-31,equal_weight,Financials,0.0909090909090908
2017-05-31,equal_weight,Health Care,0.0909090909090908
2017-05-31,equal_weight,Industrials,0.0909090909090908
2017-05-31,equal_weight,Information Technology,0.0909090909090908
2017-05-31,equal_weight,Materials,0.0909090909090908
2017-05-31,equal_weight,Real Estate,0.0909090909090908
2017-05-31,equal_weight,Utilities,0.0909090909090908
2017-05-31,ewma,Communication Services,1.8604390472171066e-17
2017-05-31,ewma,Consumer Discretionary,0.1016711833376466
2017-05-31,ewma,Consumer Staples,0.25
2017-05-31,ewma,Energy,0.15
2017-05-31,ewma,Financials,0.0
2017-05-31,ewma,Health Care,0.1121874330138709
2017-05-31,ewma,Industrials,1.8746956705105802e-18
2017-05-31,ewma,Information Technology,0.06918810734608889
2017-05-31,ewma,Materials,0.0322286788424636
2017-05-31,ewma,Real Estate,0.05046445966838
2017-05-31,ewma,Utilities,0.2342601377915498
2017-05-31,ledoit_wolf,Communication Services,0.0
2017-05-31,ledoit_wolf,Consumer Discretionary,0.1420164625205155
2017-05-31,ledoit_wolf,Consumer Staples,0.2499999999999999
2017-05-31,ledoit_wolf,Energy,0.023075681751645
2017-05-31,ledoit_wolf,Financials,0.0
2017-05-31,ledoit_wolf,Health Care,0.23455179385144181
2017-05-31,ledoit_wolf,Industrials,0.0312015133183251
2017-05-31,ledoit_wolf,Information Technology,0.0287201968221998
2017-05-31,ledoit_wolf,Materials,0.058207846056945
2017-05-31,ledoit_wolf,Real Estate,0.0
2017-05-31,ledoit_wolf,Utilities,0.2322265056789274
2017-05-31,sample,Communication Services,1.6046192152785466e-17
2017-05-31,sample,Consumer Discretionary,0.1488103962825553
2017-05-31,sample,Consumer Staples,0.2499999999999999
2017-05-31,sample,Energy,0.0228745411524828
2017-05-31,sample,Financials,0.0
2017-05-31,sample,Health Care,0.2356707488597502
2017-05-31,sample,Industrials,0.027968034926804202
2017-05-31,sample,Information Technology,0.028304088546107803
2017-05-31,sample,Materials,0.0528902030159444
2017-05-31,sample,Real Estate,8.375461782450522e-18
2017-05-31,sample,Utilities,0.2334819872163551
2017-06-30,equal_weight,Communication Services,0.0909090909090908
2017-06-30,equal_weight,Consumer Discretionary,0.0909090909090908
2017-06-30,equal_weight,Consumer Staples,0.0909090909090908
2017-06-30,equal_weight,Energy,0.0909090909090908
2017-06-30,equal_weight,Financials,0.0909090909090908
2017-06-30,equal_weight,Health Care,0.0909090909090908
2017-06-30,equal_weight,Industrials,0.0909090909090908
2017-06-30,equal_weight,Information Technology,0.0909090909090908
2017-06-30,equal_weight,Materials,0.0909090909090908
2017-06-30,equal_weight,Real Estate,0.0909090909090908
2017-06-30,equal_weight,Utilities,0.0909090909090908
2017-06-30,ewma,Communication Services,0.017086580686645703
2017-06-30,ewma,Consumer Discretionary,0.0288151571557797
2017-06-30,ewma,Consumer Staples,0.1488743099133265
2017-06-30,ewma,Energy,0.0582775036668389
2017-06-30,ewma,Financials,0.1824321220326283
2017-06-30,ewma,Health Care,0.20923571308710148
2017-06-30,ewma,Industrials,3.825385926547924e-18
2017-06-30,ewma,Information Technology,8.656372330079718e-19
2017-06-30,ewma,Materials,0.0330775119886405
2017-06-30,ewma,Real Estate,0.1207387190937556
2017-06-30,ewma,Utilities,0.2014623823752827
2017-06-30,ledoit_wolf,Communication Services,1.2468324983583301e-18
2017-06-30,ledoit_wolf,Consumer Discretionary,0.1385964280176724
2017-06-30,ledoit_wolf,Consumer Staples,0.2499999999999999
2017-06-30,ledoit_wolf,Energy,0.0225915536109591
2017-06-30,ledoit_wolf,Financials,0.0
2017-06-30,ledoit_wolf,Health Care,0.237228894607648
2017-06-30,ledoit_wolf,Industrials,0.0285843312858172
2017-06-30,ledoit_wolf,Information Technology,0.026369009244189317
2017-06-30,ledoit_wolf,Materials,0.0634900620172798
2017-06-30,ledoit_wolf,Real Estate,2.9688504801263227e-19
2017-06-30,ledoit_wolf,Utilities,0.23313972121643378
2017-06-30,sample,Communication Services,5.000882520589389e-18
2017-06-30,sample,Consumer Discretionary,0.1452078035028708
2017-06-30,sample,Consumer Staples,0.2499999999999999
2017-06-30,sample,Energy,0.0216020697221548
2017-06-30,sample,Financials,1.009663273127126e-17
2017-06-30,sample,Health Care,0.23671966792762278
2017-06-30,sample,Industrials,0.0270445062183725
2017-06-30,sample,Information Technology,0.0253504575493681
2017-06-30,sample,Materials,0.059347716804417104
2017-06-30,sample,Real Estate,3.953949797783074e-18
2017-06-30,sample,Utilities,0.2347277782751933
2017-07-31,equal_weight,Communication Services,0.0909090909090908
2017-07-31,equal_weight,Consumer Discretionary,0.0909090909090908
2017-07-31,equal_weight,Consumer Staples,0.0909090909090908
2017-07-31,equal_weight,Energy,0.0909090909090908
2017-07-31,equal_weight,Financials,0.0909090909090908
2017-07-31,equal_weight,Health Care,0.0909090909090908
2017-07-31,equal_weight,Industrials,0.0909090909090908
2017-07-31,equal_weight,Information Technology,0.0909090909090908
2017-07-31,equal_weight,Materials,0.0909090909090908
2017-07-31,equal_weight,Real Estate,0.0909090909090908
2017-07-31,equal_weight,Utilities,0.0909090909090908
2017-07-31,ewma,Communication Services,0.0875016455769193
2017-07-31,ewma,Consumer Discretionary,0.0411236627707412
2017-07-31,ewma,Consumer Staples,0.2084344753068098
2017-07-31,ewma,Energy,0.09301952776714689
2017-07-31,ewma,Financials,0.2041755911798831
2017-07-31,ewma,Health Care,0.03105375359968981
2017-07-31,ewma,Industrials,1.5072951296390276e-18
2017-07-31,ewma,Information Technology,0.013068639799482
2017-07-31,ewma,Materials,3.519421895841618e-18
2017-07-31,ewma,Real Estate,0.0716227039993275
2017-07-31,ewma,Utilities,0.2499999999999998
2017-07-31,ledoit_wolf,Communication Services,0.0
2017-07-31,ledoit_wolf,Consumer Discretionary,0.1268632031681702
2017-07-31,ledoit_wolf,Consumer Staples,0.2499999999999999
2017-07-31,ledoit_wolf,Energy,0.0227790012172187
2017-07-31,ledoit_wolf,Financials,0.0
2017-07-31,ledoit_wolf,Health Care,0.2362183572383928
2017-07-31,ledoit_wolf,Industrials,0.0339527283750765
2017-07-31,ledoit_wolf,Information Technology,0.029418398941647002
2017-07-31,ledoit_wolf,Materials,0.0667752830737524
2017-07-31,ledoit_wolf,Real Estate,7.193003788083518e-18
2017-07-31,ledoit_wolf,Utilities,0.2339930279857419
2017-07-31,sample,Communication Services,5.632769099241097e-18
2017-07-31,sample,Consumer Discretionary,0.1308993730125991
2017-07-31,sample,Consumer Staples,0.25
2017-07-31,sample,Energy,0.0200297676846938
2017-07-31,sample,Financials,2.555498401866224e-18
2017-07-31,sample,Health Care,0.2370896607224946
2017-07-31,sample,Industrials,0.0318154239895523
2017-07-31,sample,Information Technology,0.0277680267209722
2017-07-31,sample,Materials,0.0652013536946732
2017-07-31,sample,Real Estate,7.187921590399993e-18
2017-07-31,sample,Utilities,0.23719639417501442
2017-08-31,equal_weight,Communication Services,0.0909090909090908
2017-08-31,equal_weight,Consumer Discretionary,0.0909090909090908
2017-08-31,equal_weight,Consumer Staples,0.0909090909090908
2017-08-31,equal_weight,Energy,0.0909090909090908
2017-08-31,equal_weight,Financials,0.0909090909090908
2017-08-31,equal_weight,Health Care,0.0909090909090908
2017-08-31,equal_weight,Industrials,0.0909090909090908
2017-08-31,equal_weight,Information Technology,0.0909090909090908
2017-08-31,equal_weight,Materials,0.0909090909090908
2017-08-31,equal_weight,Real Estate,0.0909090909090908
2017-08-31,equal_weight,Utilities,0.0909090909090908
2017-08-31,ewma,Communication Services,0.0359776268358932
2017-08-31,ewma,Consumer Discretionary,0.0476313682399708
2017-08-31,ewma,Consumer Staples,0.25
2017-08-31,ewma,Energy,0.1493746103345219
2017-08-31,ewma,Financials,0.072027263836288
2017-08-31,ewma,Health Care,0.10980538241518839
2017-08-31,ewma,Industrials,0.0070302094263303
2017-08-31,ewma,Information Technology,1.0640782675835379e-17
2017-08-31,ewma,Materials,0.03832163667359851
2017-08-31,ewma,Real Estate,0.0398319022382084
2017-08-31,ewma,Utilities,0.2499999999999999
2017-08-31,ledoit_wolf,Communication Services,0.0070895074528519
2017-08-31,ledoit_wolf,Consumer Discretionary,0.1200425122841827
2017-08-31,ledoit_wolf,Consumer Staples,0.2499999999999999
2017-08-31,ledoit_wolf,Energy,0.0533853228729806
2017-08-31,ledoit_wolf,Financials,0.0041076676324833
2017-08-31,ledoit_wolf,Health Care,0.2497792774050348
2017-08-31,ledoit_wolf,Industrials,0.0287273061149717
2017-08-31,ledoit_wolf,Information Technology,0.04024608184660681
2017-08-31,ledoit_wolf,Materials,0.032999312760267796
2017-08-31,ledoit_wolf,Real Estate,8.131516293641283e-18
2017-08-31,ledoit_wolf,Utilities,0.21362301163062
2017-08-31,sample,Communication Services,0.0037377772099878026
2017-08-31,sample,Consumer Discretionary,0.1259224087238051
2017-08-31,sample,Consumer Staples,0.2499999999999998
2017-08-31,sample,Energy,0.0519379076565617
2017-08-31,sample,Financials,0.0053996209302351
2017-08-31,sample,Health Care,0.25
2017-08-31,sample,Industrials,0.02650043476470919
2017-08-31,sample,Information Technology,0.0420004173932481
2017-08-31,sample,Materials,0.0246732208849311
2017-08-31,sample,Real Estate,8.515222218747481e-18
2017-08-31,sample,Utilities,0.2198282124365214
2017-09-29,equal_weight,Communication Services,0.0909090909090908
2017-09-29,equal_weight,Consumer Discretionary,0.0909090909090908
2017-09-29,equal_weight,Consumer Staples,0.0909090909090908
2017-09-29,equal_weight,Energy,0.0909090909090908
2017-09-29,equal_weight,Financials,0.0909090909090908
2017-09-29,equal_weight,Health Care,0.0909090909090908
2017-09-29,equal_weight,Industrials,0.0909090909090908
2017-09-29,equal_weight,Information Technology,0.0909090909090908
2017-09-29,equal_weight,Materials,0.0909090909090908
2017-09-29,equal_weight,Real Estate,0.0909090909090908
2017-09-29,equal_weight,Utilities,0.0909090909090908
2017-09-29,ewma,Communication Services,0.0990149826500466
2017-09-29,ewma,Consumer Discretionary,0.1056856579885971
2017-09-29,ewma,Consumer Staples,0.1267976132397189
2017-09-29,ewma,Energy,0.1075442486206026
2017-09-29,ewma,Financials,0.1370772149185994
2017-09-29,ewma,Health Care,0.0961337086120771
2017-09-29,ewma,Industrials,0.0683473768110632
2017-09-29,ewma,Information Technology,0.0060848268086132
2017-09-29,ewma,Materials,0.0395714003656126
2017-09-29,ewma,Real Estate,0.0
2017-09-29,ewma,Utilities,0.21374296998506898
2017-09-29,ledoit_wolf,Communication Services,0.0179529302500406
2017-09-29,ledoit_wolf,Consumer Discretionary,0.1303215538816565
2017-09-29,ledoit_wolf,Consumer Staples,0.25
2017-09-29,ledoit_wolf,Energy,0.0505586949174341
2017-09-29,ledoit_wolf,Financials,0.0027896681398273
2017-09-29,ledoit_wolf,Health Care,0.2499999999999999
2017-09-29,ledoit_wolf,Industrials,0.035293682394846
2017-09-29,ledoit_wolf,Information Technology,0.0344953627691427
2017-09-29,ledoit_wolf,Materials,0.0391105114266213
2017-09-29,ledoit_wolf,Real Estate,3.513810302566058e-18
2017-09-29,ledoit_wolf,Utilities,0.1894775962204311
2017-09-29,sample,Communication Services,0.0131556217148497
2017-09-29,sample,Consumer Discretionary,0.1384248346723317
2017-09-29,sample,Consumer Staples,0.24999999999999992
2017-09-29,sample,Energy,0.0499853065055196
2017-09-29,sample,Financials,0.002387363232046805
2017-09-29,sample,Health Care,0.25
2017-09-29,sample,Industrials,0.0345849310192117
2017-09-29,sample,Information Technology,0.0352132241433696
2017-09-29,sample,Materials,0.0330412012789085
2017-09-29,sample,Real Estate,1.2146452463626669e-18
2017-09-29,sample,Utilities,0.19320751743376202
2017-10-31,equal_weight,Communication Services,0.0909090909090908
2017-10-31,equal_weight,Consumer Discretionary,0.0909090909090908
2017-10-31,equal_weight,Consumer Staples,0.0909090909090908
2017-10-31,equal_weight,Energy,0.0909090909090908
2017-10-31,equal_weight,Financials,0.0909090909090908
2017-10-31,equal_weight,Health Care,0.0909090909090908
2017-10-31,equal_weight,Industrials,0.0909090909090908
2017-10-31,equal_weight,Information Technology,0.0909090909090908
2017-10-31,equal_weight,Materials,0.0909090909090908
2017-10-31,equal_weight,Real Estate,0.0909090909090908
2017-10-31,equal_weight,Utilities,0.0909090909090908
2017-10-31,ewma,Communication Services,0.047510553067377406
2017-10-31,ewma,Consumer Discretionary,0.15
2017-10-31,ewma,Consumer Staples,0.06553666260968312
2017-10-31,ewma,Energy,0.1673312607499344
2017-10-31,ewma,Financials,0.1318110166388074
2017-10-31,ewma,Health Care,0.0488029357930116
2017-10-31,ewma,Industrials,4.419817918772939e-18
2017-10-31,ewma,Information Technology,0.0052057369528738
2017-10-31,ewma,Materials,0.0578221835876301
2017-10-31,ewma,Real Estate,0.1467171786775779
2017-10-31,ewma,Utilities,0.1792624719231034
2017-10-31,ledoit_wolf,Communication Services,0.028438410474720302
2017-10-31,ledoit_wolf,Consumer Discretionary,0.1270017078887645
2017-10-31,ledoit_wolf,Consumer Staples,0.24999999999999992
2017-10-31,ledoit_wolf,Energy,0.0579693233267848
2017-10-31,ledoit_wolf,Financials,0.005393304023167
2017-10-31,ledoit_wolf,Health Care,0.2273001209935655
2017-10-31,ledoit_wolf,Industrials,0.0448377734029409
2017-10-31,ledoit_wolf,Information Technology,0.0326102436099893
2017-10-31,ledoit_wolf,Materials,0.0383658713761639
2017-10-31,ledoit_wolf,Real Estate,6.64751457005175e-18
2017-10-31,ledoit_wolf,Utilities,0.1880832449039032
2017-10-31,sample,Communication Services,0.0249204197238967
2017-10-31,sample,Consumer Discretionary,0.1341421014245434
2017-10-31,sample,Consumer Staples,0.24999999999999992
2017-10-31,sample,Energy,0.0564269878534535
2017-10-31,sample,Financials,0.0038428855521785
2017-10-31,sample,Health Care,0.2281807127256515
2017-10-31,sample,Industrials,0.0470483821809623
2017-10-31,sample,Information Technology,0.0317685339496345
2017-10-31,sample,Materials,0.0325827488715035
2017-10-31,sample,Real Estate,2.1336759941335826e-18
2017-10-31,sample,Utilities,0.1910872277181758
2017-11-30,equal_weight,Communication Services,0.0909090909090908
2017-11-30,equal_weight,Consumer Discretionary,0.0909090909090908
2017-11-30,equal_weight,Consumer Staples,0.0909090909090908
2017-11-30,equal_weight,Energy,0.0909090909090908
2017-11-30,equal_weight,Financials,0.0909090909090908
2017-11-30,equal_weight,Health Care,0.0909090909090908
2017-11-30,equal_weight,Industrials,0.0909090909090908
2017-11-30,equal_weight,Information Technology,0.0909090909090908
2017-11-30,equal_weight,Materials,0.0909090909090908
2017-11-30,equal_weight,Real Estate,0.0909090909090908
2017-11-30,equal_weight,Utilities,0.0909090909090908
2017-11-30,ewma,Communication Services,0.1285140521501834
2017-11-30,ewma,Consumer Discretionary,4.947655510132433e-18
2017-11-30,ewma,Consumer Staples,0.1020504872374128
2017-11-30,ewma,Energy,0.2499999999999999
2017-11-30,ewma,Financials,0.1094406632194812
2017-11-30,ewma,Health Care,0.028701112520426807
2017-11-30,ewma,Industrials,0.0
2017-11-30,ewma,Information Technology,2.8990201643172063e-18
2017-11-30,ewma,Materials,0.1299910691810096
2017-11-30,ewma,Real Estate,0.0292757216396626
2017-11-30,ewma,Utilities,0.2220268940518233
2017-11-30,ledoit_wolf,Communication Services,0.037699554351165905
2017-11-30,ledoit_wolf,Consumer Discretionary,0.1177216544223825
2017-11-30,ledoit_wolf,Consumer Staples,0.2499999999999999
2017-11-30,ledoit_wolf,Energy,0.072859742868088
2017-11-30,ledoit_wolf,Financials,0.0066387212177088
2017-11-30,ledoit_wolf,Health Care,0.23676635053139328
2017-11-30,ledoit_wolf,Industrials,0.0395704422422985
2017-11-30,ledoit_wolf,Information Technology,0.0322844935577636
2017-11-30,ledoit_wolf,Materials,0.0229245792874125
2017-11-30,ledoit_wolf,Real Estate,5.282097459077817e-18
2017-11-30,ledoit_wolf,Utilities,0.1835344615217863
2017-11-30,sample,Communication Services,0.0356402107144523
2017-11-30,sample,Consumer Discretionary,0.1255388090730577
2017-11-30,sample,Consumer Staples,0.2499999999999999
2017-11-30,sample,Energy,0.0753075212798309
2017-11-30,sample,Financials,0.002435335470366511
2017-11-30,sample,Health Care,0.23888603692268529
2017-11-30,sample,Industrials,0.0388948011302354
2017-11-30,sample,Information Technology,0.0318705615018116
2017-11-30,sample,Materials,0.0222401847801882
2017-11-30,sample,Real Estate,5.5268899808343105e-18
2017-11-30,sample,Utilities,0.17918653912737179
2017-12-29,equal_weight,Communication Services,0.0909090909090908
2017-12-29,equal_weight,Consumer Discretionary,0.0909090909090908
2017-12-29,equal_weight,Consumer Staples,0.0909090909090908
2017-12-29,equal_weight,Energy,0.0909090909090908
2017-12-29,equal_weight,Financials,0.0909090909090908
2017-12-29,equal_weight,Health Care,0.0909090909090908
2017-12-29,equal_weight,Industrials,0.0909090909090908
2017-12-29,equal_weight,Information Technology,0.0909090909090908
2017-12-29,equal_weight,Materials,0.0909090909090908
2017-12-29,equal_weight,Real Estate,0.0909090909090908
2017-12-29,equal_weight,Utilities,0.0909090909090908
